"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA003050520","1959-07","51.1833","-115.5667","1384.0","BANFF, AB CA","7.5","C","7.5",",C","5",",C","1",",C","3",",C","0",",C","0",",C","0",",C","0",",C","0",",C","21",",C","0",",C","1.7",",C,06,","0",",,C,31,+","0",",,C,31,+","30.0",",,C,28,","31.7",",C,23,","101.4","C","101.4",",C","39.3",",,,C","0",",,,C","15.30",",C","23.38",",,,C","7.23",",,,C"
"CA003050520","1959-08","51.1833","-115.5667","1384.0","BANFF, AB CA","7.5","C","0.0",",C","12",",C","0",",C","9",",C","0",",C","0",",C","0",",C","1",",C","0",",C","8",",C","0",",C","0.0",",C,11,","0",",,C,31,+","0",",,C,31,+","18.5",",,C,27,","27.8",",C,01,","310.5","C","209.1",",C","77.5",",,,C","0",",,,C","11.59",",C","17.82",",,,C","5.36",",,,C"
"CA003050520","1959-09","51.1833","-115.5667","1384.0","BANFF, AB CA","7.5","C","0.0",",C","18",",C","0",",C","5",",C","0",",C","0",",C","0",",C","7",",C","0",",C","2",",C","0",",C","-2.8",",C,30,+","0",",,C,30,+","10",",,C,30,","16.3",",,C,08,","25.6",",C,12,","622.4","C","311.9",",C","50.0",",,,C","10",",,,C","7.94",",C","13.49",",,,C","2.38",",,,C"
"CA003050520","1959-10","51.1833","-115.5667","1384.0","BANFF, AB CA","7.5","C","0.0",",C","14",",C","0",",C","7",",C","6",",C","4",",C","0",",C","21",",C","4",",C","0",",C","0",",C","-10.0",",C,11,","30",",,C,30,+","41",",,C,09,","10.2",",,C,24,","18.3",",C,02,","1098.1","C","475.7",",C","38.5",",,,C","193",",,,C","2.99",",C","7.25",",,,C","-1.27",",,,C"
"CA003050520","1959-11","51.1833","-115.5667","1384.0","BANFF, AB CA","7.5","C","0.0",",C","12",",C","0",",C","6",",C","27",",C","5",",C","7",",C","28",",C","17",",C","0",",C","0",",C","-28.3",",C,16,+","150",",,C,19,","107",",,C,03,","10.7",",,C,03,","12.2",",C,01,","1842.7","C","744.6",",C","32.7",",,,C","294",",,,C","-6.49",",C","-2.51",",,,C","-10.46",",,,C"
"CA003050520","1959-12","51.1833","-115.5667","1384.0","BANFF, AB CA","7.5","C","0.0",",C","9",",C","0",",C","2",",C","29","2,C","1","1,C","1",",C","31",",C","25",",C","0",",C","0",",C","-23.9",",C,17,","230","2,,C,18,+","41","1,,C,14,","4.6",",,C,16,","5.0",",C,11,","2587.0","C","744.3",",C","15.3",",,,C","102","1,,,C","-5.68",",C","-2.51",",,,C","-8.85",",,,C"
"CA003050520","1960-01","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","4",",C","0",",C","2",",C","31",",C","1",",C","13",",C","30",",C","27",",C","0",",C","0",",C","-28.9",",C,21,","250",",,C,30,","84",",,C,29,","8.9",",,C,29,","5.0",",C,30,+","3480.1","C","893.1",",C","14.0",",,,C","110",",,,C","-10.48",",C","-5.46",",,,C","-15.49",",,,C"
"CA003050520","1960-02","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","10",",C","0",",C","1",",C","29",",C","1",",C","6",",C","29",",C","18",",C","0",",C","0",",C","-30.6",",C,27,","230",",,C,29,+","53",",,C,10,","5.3",",,C,10,","3.9",",C,12,","4218.2","C","738.1",",C","16.4",",,,C","164",",,,C","-7.12",",C","-1.74",",,,C","-12.49",",,,C"
"CA003050520","1960-03","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","11",",C","0",",C","2",",C","22",",C","1",",C","10",",C","28",",C","9",",C","0",",C","0",",C","-35.6",",C,02,","300",",,C,12,+","66",",,C,09,","6.6",",,C,09,","16.7",",C,21,+","4882.6","C","664.4",",C","16.3",",,,C","143",",,,C","-3.10",",C","3.72",",,,C","-9.91",",,,C"
"CA003050520","1960-04","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","9",",C","1",",C","3",",C","6",",C","2",",C","0",",C","23",",C","1",",C","0",",C","0",",C","-12.2",",C,26,","250",",,C,23,","302",",,C,22,","30.2",",,C,22,","18.9",",C,08,","5342.2","C","459.6",",C","52.2",",,,C","446",",,,C","3.01",",C","8.51",",,,C","-2.49",",,,C"
"CA003050520","1960-05","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","13",",C","0",",C","5",",C","0",",C","1",",C","0",",C","12",",C","0",",C","3",",C","0",",C","-3.3",",C,23,+","0",",,C,31,+","25",",,C,03,","10.9",",,C,31,","23.3",",C,10,","5705.8","C","363.6",",C","41.5",",,,C","25",",,,C","6.60",",C","12.12",",,,C","1.08",",,,C"
"CA003050520","1960-06","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","13",",C","0",",C","5",",C","0",",C","0",",C","0",",C","3",",C","0",",C","6",",C","0",",C","-1.1",",C,08,","0",",,C,30,+","0",",,C,30,+","5.6",",,C,25,","24.4",",C,23,","5919.4","C","213.6",",C","27.3",",,,C","0",",,,C","11.21",",C","17.38",",,,C","5.04",",,,C"
"CA003050520","1960-07","51.1833","-115.5667","1384.0","BANFF, AB CA","24.1","C","24.1",",C","4",",C","0",",C","1",",C","0",",C","0",",C","0",",C","0",",C","0",",C","26",",C","0",",C","2.8",",C,04,","0",",,C,31,+","0",",,C,31,+","17.0",",,C,01,","31.7",",C,18,","59.8","C","59.8",",C","18.8",",,,C","0",",,,C","17.18",",C","25.74",",,,C","8.63",",,,C"
"CA003050520","1960-08","51.1833","-115.5667","1384.0","BANFF, AB CA","27.5","C","3.4",",C","11",",C","0",",C","6",",C","0",",C","0",",C","0",",C","0",",C","0",",C","13",",C","0",",C","0.6",",C,20,","0",",,C,31,+","0",",,C,31,+","25.1",",,C,02,","30.0",",C,10,","214.9","C","155.1",",C","49.2",",,,C","0",",,,C","13.44",",C","19.54",",,,C","7.34",",,,C"
"CA003050520","1960-09","51.1833","-115.5667","1384.0","BANFF, AB CA","27.5","C","0.0",",C","8",",C","0",",C","5",",C","0",",C","0",",C","0",",C","7",",C","0",",C","7",",C","0",",C","-3.9",",C,27,","0",",,C,30,+","0",",T,C,23,+","14.2",",,C,19,","25.0",",C,12,+","479.5","C","264.6",",C","38.4",",,,C","0",",T,,C","9.51",",C","16.60",",,,C","2.42",",,,C"
"CA003050520","1960-10","51.1833","-115.5667","1384.0","BANFF, AB CA","27.5","C","0.0",",C","5",",C","0",",C","2",",C","3",",C","2",",C","0",",C","12",",C","0",",C","0",",C","0",",C","-6.7",",C,29,","30",",,C,30,+","84",",,C,08,","18.5",",,C,08,","19.4",",C,06,","872.0","C","392.5",",C","26.1",",,,C","109",",,,C","5.67",",C","10.16",",,,C","1.18",",,,C"
"CA003050520","1960-11","51.1833","-115.5667","1384.0","BANFF, AB CA","27.5","C","0.0",",C","11",",C","0",",C","5",",C","16",",C","5",",C","3",",C","29",",C","14",",C","0",",C","0",",C","-25.0",",C,27,","300",",,C,26,","89",",,C,21,","8.9",",,C,21,","8.9",",C,06,","1539.9","C","667.9",",C","36.6",",,,C","366",",,,C","-3.93",",C","0.27",",,,C","-8.13",",,,C"
"CA003050520","1960-12","51.1833","-115.5667","1384.0","BANFF, AB CA","27.5","C","0.0",",C","9",",C","0",",C","3",",C","31",",C","3",",C","6",",C","31",",C","24",",C","0",",C","0",",C","-23.3",",C,16,","230",",,C,31,+","64",",,C,24,","6.4",",,C,24,","5.0",",C,13,","2335.8","C","795.9",",C","17.9",",,,C","179",",,,C","-7.34",",C","-3.18",",,,C","-11.50",",,,C"
"CA003050520","1961-01","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","11",",C","0",",C","3",",C","31",",C","2",",C","4",",C","28",",C","15",",C","0",",C","0",",C","-27.2",",C,29,","380",",,C,31,","119",",,C,30,","11.9",",,C,30,","7.2",",C,11,","3072.2","C","736.4",",C","34.2",",,,C","309",",,,C","-5.42",",C","-0.27",",,,C","-10.57",",,,C"
"CA003050520","1961-02","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","14",",C","1",",C","7",",C","28",",C","7",",C","2",",C","27",",C","10",",C","0",",C","0",",C","-22.8",",C,16,","530",",,C,28,+","287",",,C,21,","30.5",",,C,21,","7.2",",C,20,+","3684.1","C","611.9",",C","82.2",",,,C","801",",,,C","-3.52",",C","1.14",",,,C","-8.18",",,,C"
"CA003050520","1961-03","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","10",",C","0",",C","1",",C","31",",C","1",",C","3",",C","30",",C","4",",C","0",",C","0",",C","-25.6",",C,04,","580",",,C,05,+","43",",,C,01,","4.3",",,C,01,","11.7",",C,15,","4288.1","C","604.0",",C","8.7",",,,C","87",",,,C","-1.15",",C","4.73",",,,C","-7.03",",,,C"
"CA003050520","1961-04","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","18",",C","0",",C","5",",C","12",",C","5",",C","0",",C","25",",C","1",",C","0",",C","0",",C","-10.6",",C,06,","130",",,C,14,","74",",,C,13,","7.4",",,C,13,","14.4",",C,30,","4794.3","C","506.2",",C","34.3",",,,C","314",",,,C","1.46",",C","6.57",",,,C","-3.65",",,,C"
"CA003050520","1961-05","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","16",",C","0",",C","7",",C","1",",C","2",",C","0",",C","9",",C","0",",C","11",",C","0",",C","-1.7",",C,12,","50",",,C,08,","91",",,C,07,","17.8",",,C,26,","26.1",",C,26,","5096.1","C","301.8",",C","61.8",",,,C","150",",,,C","8.60",",C","15.04",",,,C","2.16",",,,C"
"CA003050520","1961-06","51.1833","-115.5667","1384.0","BANFF, AB CA","4.7","C","4.7",",C","7",",C","0",",C","4",",C","0",",C","0",",C","0",",C","0",",C","0",",C","21",",C","0",",C","2.2",",C,10,","0",",,C,30,+","0",",,C,30,+","13.7",",,C,29,","30.6",",C,16,","5189.8","C","93.7",",C","33.0",",,,C","0",",,,C","15.37",",C","23.71",",,,C","7.03",",,,C"
"CA003050520","1961-07","51.1833","-115.5667","1384.0","BANFF, AB CA","9.4","C","4.7",",C","14",",C","0",",C","7",",C","0",",C","0",",C","0",",C","0",",C","0",",C","19",",C","1",",C","3.3",",C,26,","0",",,C,31,+","0",",,C,31,+","15.5",",,C,16,","32.2",",C,14,","109.7","C","109.7",",C","56.6",",,,C","0",",,,C","14.95",",C","22.05",",,,C","7.85",",,,C"
"CA003050520","1961-08","51.1833","-115.5667","1384.0","BANFF, AB CA","15.0","C","5.6",",C","8",",C","0",",C","3",",C","0",",C","0",",C","0",",C","0",",C","0",",C","25",",C","1",",C","2.8",",C,10,","0",",,C,31,+","0",",,C,31,+","24.9",",,C,16,","33.3",",C,04,","194.7","C","85.0",",C","44.4",",,,C","0",",,,C","15.77",",C","24.25",",,,C","7.29",",,,C"
"CA003050520","1961-09","51.1833","-115.5667","1384.0","BANFF, AB CA","15.0","C","0.0",",C","13",",C","0",",C","5",",C","0",",C","0",",C","0",",C","16",",C","0",",C","1",",C","0",",C","-6.7",",C,27,","0",",T,C,29,+","20",",,C,22,","14.0",",,C,10,","22.2",",C,15,","540.5","C","345.8",",C","53.6",",,,C","56",",,,C","6.81",",C","12.89",",,,C","0.72",",,,C"
"CA003050520","1961-10","51.1833","-115.5667","1384.0","BANFF, AB CA","15.0","C","0.0",",C","13",",C","0",",C","8",",C","16",",C","6",",C","0",",C","22",",C","2",",C","0",",C","0",",C","-13.9",",C,21,","150",",,C,17,+","178",",,C,10,","20.6",",,C,10,","20.0",",C,15,","1030.8","C","490.3",",C","68.5",",,,C","449",",,,C","2.52",",C","7.70",",,,C","-2.67",",,,C"
"CA003050520","1961-11","51.1833","-115.5667","1384.0","BANFF, AB CA","15.0","C","0.0",",C","8",",C","0",",C","4",",C","19",",C","4",",C","7",",C","30",",C","17",",C","0",",C","0",",C","-22.8",",C,26,","150",",,C,04,+","140",",,C,01,","16.0",",,C,10,","9.4",",C,09,","1773.7","C","742.9",",C","41.0",",,,C","267",",,,C","-6.43",",C","-0.61",",,,C","-12.25",",,,C"
"CA003050520","1961-12","51.1833","-115.5667","1384.0","BANFF, AB CA","15.0","C","0.0",",C","12",",C","0",",C","6",",C","31",",C","6",",C","11",",C","31",",C","22",",C","0",",C","0",",C","-33.9",",C,10,","460",",,C,31,+","175",",,C,01,","17.5",",,C,01,","4.4",",C,23,","2655.1","C","881.4",",C","51.6",",,,C","516",",,,C","-10.10",",C","-5.04",",,,C","-15.16",",,,C"
"CA003050520","1962-01","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","15",",C","0",",C","6",",C","31",",C","6",",C","15",",C","27",",C","22",",C","0",",C","0",",C","-37.8",",C,19,","990",",,C,27,","229",",,C,25,","22.9",",,C,25,","11.7",",C,31,","3563.4","C","908.3",",C","56.6",",,,C","566",",,,C","-10.97",",C","-5.95",",,,C","-15.99",",,,C"
"CA003050520","1962-02","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","13",",C","0",",C","4",",C","28",",C","2",",C","8",",C","26",",C","16",",C","0",",C","0",",C","-31.1",",C,26,+","280",",,C,01,","58",",,C,22,","5.8",",,C,22,","10.0",",C,03,+","4295.0","C","731.6",",C","21.1",",,,C","147",",,,C","-7.79",",C","-1.46",",,,C","-14.13",",,,C"
"CA003050520","1962-03","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","15",",C","0",",C","1",",C","30",",C","1",",C","7",",C","31",",C","9",",C","0",",C","0",",C","-29.4",",C,04,","180",",,C,06,+","66",",,C,20,","6.6",",,C,20,","12.8",",C,30,","4996.8","C","701.8",",C","21.5",",,,C","215",",,,C","-4.31",",C","2.14",",,,C","-10.75",",,,C"
"CA003050520","1962-04","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","9",",C","0",",C","4",",C","6",",C","2",",C","0",",C","25",",C","0",",C","0",",C","0",",C","-6.7",",C,08,","100",",,C,07,","89",",,C,07,","8.9",",,C,07,","19.4",",C,18,","5414.6","C","417.8",",C","28.0",",,,C","179",",,,C","4.41",",C","10.50",",,,C","-1.69",",,,C"
"CA003050520","1962-05","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","14",",C","0",",C","7",",C","2",",C","1",",C","0",",C","12",",C","0",",C","1",",C","0",",C","-6.7",",C,05,","30",",,C,07,+","36",",,C,07,","14.0",",,C,20,","21.7",",C,26,","5770.2","C","355.6",",C","44.4",",,,C","84",",,,C","6.86",",C","13.01",",,,C","0.71",",,,C"
"CA003050520","1962-06","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","11",",C","0",",C","2",",C","0",",C","0",",C","0",",C","3",",C","0",",C","11",",C","0",",C","-1.1",",C,05,","0",",,C,30,+","0",",,C,30,+","3.8",",,C,30,","28.3",",C,24,","5969.2","C","199.0",",C","14.6",",,,C","0",",,,C","11.70",",C","19.07",",,,C","4.33",",,,C"
"CA003050520","1962-07","51.1833","-115.5667","1384.0","BANFF, AB CA","1.4","C","1.4",",C","13",",C","1",",C","6",",C","0",",C","0",",C","0",",C","0",",C","0",",C","17",",C","0",",C","1.7",",C,29,+","0",",,C,31,+","0",",,C,31,+","33.5",",,C,06,","30.0",",C,24,","148.3","C","148.3",",C","63.9",",,,C","0",",,,C","13.59",",C","21.74",",,,C","5.45",",,,C"
"CA003050520","1962-08","51.1833","-115.5667","1384.0","BANFF, AB CA","1.4","C","0.0",",C","16",",C","0",",C","7",",C","0",",C","0",",C","0",",C","0",",C","0",",C","10",",C","0",",C","1.7",",C,30,+","0",",,C,31,+","0",",,C,31,+","11.9",",,C,26,+","29.4",",C,16,","339.1","C","190.8",",C","51.7",",,,C","0",",,,C","12.18",",C","18.98",",,,C","5.38",",,,C"
"CA003050520","1962-09","51.1833","-115.5667","1384.0","BANFF, AB CA","1.4","C","0.0",",C","7",",C","0",",C","3",",C","0",",C","1",",C","0",",C","10",",C","0",",C","11",",C","0",",C","-3.9",",C,08,","0",",,C,30,+","61",",,C,07,","20.3",",,C,07,","25.6",",C,26,+","606.5","C","267.4",",C","38.1",",,,C","61",",,,C","9.42",",C","17.53",",,,C","1.31",",,,C"
"CA003050520","1962-10","51.1833","-115.5667","1384.0","BANFF, AB CA","1.4","C","0.0",",C","6",",C","0",",C","3",",C","1",",C","1",",C","0",",C","21",",C","0",",C","2",",C","0",",C","-4.4",",C,04,","30",",,C,22,","28",",,C,12,","9.1",",,C,21,","25.0",",C,02,","1001.5","C","395.0",",C","19.0",",,,C","61",",,,C","5.59",",C","11.63",",,,C","-0.45",",,,C"
"CA003050520","1962-11","51.1833","-115.5667","1384.0","BANFF, AB CA","1.4","C","0.0",",C","11",",C","0",",C","7",",C","9",",C","5",",C","0",",C","27",",C","6",",C","0",",C","0",",C","-15.0",",C,29,","80",",,C,28,+","147",",,C,25,","15.2",",,C,25,","14.4",",C,02,","1544.8","C","543.3",",C","57.4",",,,C","310",",,,C","0.22",",C","4.37",",,,C","-3.93",",,,C"
"CA003050520","1962-12","51.1833","-115.5667","1384.0","BANFF, AB CA","1.4","C","0.0",",C","11",",C","0",",C","3",",C","31",",C","3",",C","5",",C","29",",C","18",",C","0",",C","0",",C","-24.4",",C,23,","200",",,C,05,+","66",",,C,28,","6.6",",,C,28,","6.1",",C,15,","2287.1","C","742.3",",C","24.2",",,,C","242",",,,C","-5.61",",C","-1.60",",,,C","-9.62",",,,C"
"CA003050520","1963-01","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","13",",C","0",",C","4",",C","31",",C","4",",C","20",",C","31",",C","24",",C","0",",C","0",",C","-39.4",",C,11,","280",",,C,31,+","64",",,C,03,","6.4",",,C,03,","3.3",",C,07,+","3299.8","C","1012.7",",C","23.8",",,,C","231",",,,C","-14.33",",C","-8.75",",,,C","-19.92",",,,C"
"CA003050520","1963-02","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","10",",C","0",",C","3",",C","27",",C","1",",C","2",",C","24",",C","2",",C","0",",C","0",",C","-25.6",",C,01,","300",",,C,03,","53",",,C,03,","6.4",",,C,03,","10.0",",C,06,","3823.3","C","523.5",",C","16.5",",,,C","85",",,,C","-0.36",",C","5.49",",,,C","-6.21",",,,C"
"CA003050520","1963-03","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","13",",C","0",",C","1",",C","6","2,C","1","1,C","0",",C","27",",C","2",",C","0",",C","0",",C","-14.4",",C,15,+","150","2,,C,31,","152","1,,C,31,","9.9",",,C,31,","14.4",",C,21,","4402.9","C","579.6",",C","23.7",",,,C","255","1,,,C","-0.36",",C","4.95",",,,C","-5.67",",,,C"
"CA003050520","1963-04","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","12",",C","0",",C","3",",C","8",",C","2",",C","0",",C","22",",C","0",",C","0",",C","0",",C","-14.4",",C,02,","130",",,C,01,","53",",,C,19,","5.6",",,C,19,","18.9",",C,14,","4849.7","C","446.8",",C","19.9",",,,C","132",",,,C","3.44",",C","9.50",",,,C","-2.62",",,,C"
"CA003050520","1963-05","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","11",",C","0",",C","3",",C","4",",C","3",",C","0",",C","16",",C","0",",C","4",",C","0",",C","-5.0",",C,03,","130",",,C,04,","163",",,C,03,","14.5",",,C,03,","23.9",",C,30,+","5192.4","C","342.7",",C","35.6",",,,C","227",",,,C","7.28",",C","14.27",",,,C","0.29",",,,C"
"CA003050520","1963-06","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","15",",C","0",",C","10",",C","0",",C","0",",C","0",",C","1",",C","0",",C","8",",C","0",",C","0.0",",C,02,","0",",,C,30,+","0",",,C,30,+","22.9",",,C,29,","27.8",",C,18,","5387.0","C","194.6",",C","78.3",",,,C","0",",,,C","11.85",",C","18.33",",,,C","5.36",",,,C"
"CA003050520","1963-07","51.1833","-115.5667","1384.0","BANFF, AB CA","0.8","C","0.8",",C","14",",C","1",",C","8",",C","0",",C","0",",C","0",",C","0",",C","0",",C","17",",C","0",",C","3.3",",C,01,","0",",,C,31,+","0",",,C,31,+","25.4",",,C,25,","28.3",",C,07,","138.0","C","138.0",",C","94.2",",,,C","0",",,,C","13.91",",C","21.12",",,,C","6.69",",,,C"
"CA003050520","1963-08","51.1833","-115.5667","1384.0","BANFF, AB CA","3.3","C","2.5",",C","11",",C","0",",C","5",",C","0",",C","0",",C","0",",C","0",",C","0",",C","21",",C","0",",C","2.8",",C,28,","0",",,C,31,+","0",",,C,31,+","8.4",",,C,14,","29.4",",C,09,+","254.0","C","116.0",",C","35.3",",,,C","0",",,,C","14.67",",C","22.57",",,,C","6.77",",,,C"
"CA003050520","1963-09","51.1833","-115.5667","1384.0","BANFF, AB CA","4.7","C","1.4",",C","11",",C","0",",C","6",",C","0",",C","0",",C","0",",C","2",",C","0",",C","18",",C","0",",C","-0.6",",C,20,+","0",",,C,30,+","0",",,C,30,+","6.9",",,C,10,","28.9",",C,08,","415.2","C","161.2",",C","33.7",",,,C","0",",,,C","13.01",",C","20.44",",,,C","5.57",",,,C"
"CA003050520","1963-10","51.1833","-115.5667","1384.0","BANFF, AB CA","4.7","C","0.0",",C","8",",C","0",",C","5",",C","2",",C","2",",C","0",",C","14",",C","0",",C","2",",C","0",",C","-5.6",",C,31,+","30",",,C,30,+","36",",,C,28,","7.4",",,C,22,","22.8",",C,02,","780.3","C","365.1",",C","25.5",",,,C","67",",,,C","6.56",",C","12.17",",,,C","0.94",",,,C"
"CA003050520","1963-11","51.1833","-115.5667","1384.0","BANFF, AB CA","4.7","C","0.0","1,C","11",",C","0",",C","7",",C","20",",C","6",",C","4",",C","29",",C","7","1,C","0","1,C","0","1,C","-32.2",",C,20,","300",",,C,21,+","170",",,C,19,","14.7",",,C,19,","9.4","1,C,25,","1399.2","C","618.9","1,C","51.4",",,,C","585",",,,C","-3.42","1,C","1.51","1,,,C","-8.35",",,,C"
"CA003050520","1963-12","51.1833","-115.5667","1384.0","BANFF, AB CA","4.7","C","0.0",",C","10",",C","0",",C","3",",C","31",",C","2",",C","12",",C","30",",C","21",",C","0",",C","0",",C","-28.3",",C,17,","230",",,C,22,+","109",",,C,06,","8.6",",,C,23,","7.2",",C,31,+","2239.8","C","840.6",",C","22.2",",,,C","184",",,,C","-8.78",",C","-3.79",",,,C","-13.78",",,,C"
"CA003050520","1964-01","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","12",",C","0",",C","4",",C","31",",C","5",",C","5",",C","31",",C","27",",C","0",",C","0",",C","-25.6",",C,22,","360",",,C,26,+","152",",,C,16,","11.4",",,C,16,","3.3",",C,01,","3034.9","C","795.1",",C","28.0",",,,C","402",",,,C","-7.31",",C","-3.33",",,,C","-11.30",",,,C"
"CA003050520","1964-02","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","4",",C","0",",C","0",",C","27","2,C","1","1,C","1",",C","29",",C","9",",C","0",",C","0",",C","-17.8",",C,14,","300","2,,C,03,+","25","1,,C,04,","2.0",",,C,04,","8.9",",C,04,","3655.4","C","620.5",",C","3.4",",,,C","51","1,,,C","-3.06",",C","2.07",",,,C","-8.20",",,,C"
"CA003050520","1964-03","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","7",",C","0",",C","0",",C","31",",C","3",",C","6",",C","30",",C","15",",C","0",",C","0",",C","-28.9",",C,24,","180",",,C,10,+","28",",,C,01,","2.0",",,C,01,","13.9",",C,30,","4386.5","C","731.1",",C","7.8",",,,C","148",",,,C","-5.25",",C","0.24",",,,C","-10.74",",,,C"
"CA003050520","1964-04","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","9",",C","0",",C","4",",C","5",",C","4",",C","0",",C","24",",C","1",",C","0",",C","0",",C","-10.0",",C,17,","130",",,C,21,","163",",,C,20,","10.7",",,C,20,","15.0",",C,29,","4866.1","C","479.6",",C","28.6",",,,C","375",",,,C","2.35",",C","7.50",",,,C","-2.81",",,,C"
"CA003050520","1964-05","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","17",",C","1",",C","6",",C","2",",C","2",",C","0",",C","7",",C","0",",C","2",",C","0",",C","-2.2",",C,26,+","30",",,C,25,+","97",",,C,02,","25.7",",,C,02,","22.2",",C,20,+","5209.5","C","343.4",",C","62.1",",,,C","169",",,,C","7.26",",C","12.68",",,,C","1.83",",,,C"
"CA003050520","1964-06","51.1833","-115.5667","1384.0","BANFF, AB CA","0.0","C","0.0",",C","8",",C","0",",C","6",",C","0",",C","0",",C","0",",C","0",",C","0",",C","8",",C","0",",C","0.6",",C,01,","0",",,C,30,+","0",",,C,30,+","19.1",",,C,17,","22.8",",C,23,","5395.7","C","186.2",",C","50.6",",,,C","0",",,,C","12.13",",C","18.28",",,,C","5.97",",,,C"
"CA003050520","1964-07","51.1833","-115.5667","1384.0","BANFF, AB CA","6.1","C","6.1",",C","10",",C","0",",C","3",",C","0",",C","0",",C","0",",C","0",",C","0",",C","20",",C","0",",C","2.8",",C,20,","0",",,C,31,+","0",",,C,31,+","21.1",",,C,03,","30.0",",C,12,","101.0","C","101.0",",C","38.4",",,,C","0",",,,C","15.27",",C","22.53",",,,C","8.01",",,,C"
"CA003050520","1964-08","51.1833","-115.5667","1384.0","BANFF, AB CA","6.6","C","0.5",",C","12",",C","0",",C","2",",C","0",",C","0",",C","0",",C","0",",C","0",",C","14",",C","0",",C","0.6",",C,30,","0",",,C,31,+","0",",,C,31,+","3.8",",,C,30,","28.3",",C,12,","271.5","C","170.5",",C","17.2",",,,C","0",",,,C","12.85",",C","19.71",",,,C","5.98",",,,C"
"CA003050520","1964-09","51.1833","-115.5667","1384.0","BANFF, AB CA","6.6","C","0.0",",C","14",",C","0",",C","6",",C","1",",C","1",",C","0",",C","9",",C","0",",C","1",",C","0",",C","-6.1",",C,10,","30",",,C,10,","114",",,C,09,","22.9",",,C,17,","21.1",",C,16,","613.4","C","341.9",",C","62.1",",,,C","143",",,,C","6.94",",C","12.65",",,,C","1.22",",,,C"
"CA003050520","1964-10","51.1833","-115.5667","1384.0","BANFF, AB CA","6.6","C","0.0",",C","7",",C","0",",C","4",",C","3",",C","1",",C","0",",C","16",",C","1",",C","2",",C","0",",C","-12.2",",C,27,","100",",,C,27,","135",",,C,26,","12.2",",,C,09,","22.8",",C,13,","1003.2","C","389.8",",C","31.3",",,,C","148",",,,C","5.76",",C","12.12",",,,C","-0.60",",,,C"
